57044,22,Professional Fees - General Classification,07/27/2026,N,0960,15
57044,22,Professional Fees - Other Professional Fee,07/27/2026,N,0969,15
57044,22,Professional Fees - Operating Room,07/27/2026,N,0975,15
57044,22,Professional Fees - Outpatient Services,07/27/2026,N,0982,15
57044,22,Professional Fees - Clinic,07/27/2026,N,0983,15
57311,35,Physical Therapy - General Classification,07/27/2026,X,0420,15
57311,35,Physical Therapy - Visit,07/27/2026,Y,0421,15
57311,35,Physical Therapy - Hourly,07/27/2026,Y,0422,15
57311,35,Physical Therapy - Group,07/27/2026,Y,0423,15
57311,35,Physical Therapy - Evaluation or Re-evaluation,07/27/2026,Y,0424,15
57311,35,Physical Therapy - Other Physical Therapy,07/27/2026,Z,0429,15
57307,38,Other Diagnostic Services - General Classification,04/29/2026,N,0920,15
57307,38,Other Diagnostic Services - Electromyogram,04/29/2026,N,0922,15
57307,38,Other Diagnostic Services - Other Diagnostic Service,04/29/2026,N,0929,15
