last_updated,lcd_id,lcd_version,r_article_id,r_article_version,r_contractor_id,r_lcd_id,r_lcd_version,related_num,url
03/16/2023,39356,5,59120,3,143,,,1,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=59120:2
03/16/2023,39356,5,,,143,39355,3,2,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39355:2
03/22/2023,39356,5,59121,3,143,,,3,/data/article?articleid=59121&ver=3
03/22/2023,39356,5,59360,2,143,,,4,/data/article?articleid=59360&ver=2
08/14/2024,39911,7,,,143,39910,3,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39910:2
08/22/2024,39911,7,59811,5,143,,,2,/data/article?articleid=59811&ver=5
08/22/2024,39911,7,59902,2,143,,,3,/data/article?articleid=59902&ver=2
01/10/2020,38168,11,,,143,38167,3,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=38167:2
01/22/2020,38168,11,57936,33,143,,,2,/data/article?articleid=57936&ver=33
01/22/2020,38168,11,57935,2,143,,,3,/data/article?articleid=57935&ver=2
02/18/2025,39958,4,60147,3,228,,,1,/data/article?articleid=60147&ver=3
02/18/2025,39958,4,59880,3,228,,,2,/data/article?articleid=59880&ver=3
02/18/2025,39942,5,59866,6,394,,,1,/data/article?articleid=59866&ver=6
02/18/2025,39942,5,59985,4,394,,,2,/data/article?articleid=59985&ver=4
02/18/2025,39942,5,,,394,39941,8,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39941:7
11/12/2021,39023,23,58737,10,238,,,1,/data/article?articleid=58737&ver=10
11/12/2021,39023,23,58894,8,238,,,2,/data/article?articleid=58894&ver=8
09/30/2024,39840,14,59928,2,228,,,2,/data/article?articleid=59928&ver=2
09/30/2024,39840,14,59716,8,228,,,3,/data/article?articleid=59716&ver=8
12/06/2024,34425,43,56729,21,391,,,1,/data/article?articleid=56729&ver=21
12/06/2024,34425,43,59949,2,391,,,2,/data/article?articleid=59949&ver=2
12/06/2024,34425,43,,,391,39928,6,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39928:5
08/18/2023,35724,80,54799,67,391,,,1,/data/article?articleid=54799&ver=67
08/18/2023,35724,80,59501,2,391,,,2,/data/article?articleid=59501&ver=2
08/18/2023,35724,80,,,391,39579,7,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39579:6
05/16/2024,39741,8,59738,2,238,,,2,/data/article?articleid=59738&ver=2
05/16/2024,39741,8,59608,32,238,,,3,/data/article?articleid=59608&ver=32
12/06/2024,39956,5,59878,4,391,,,1,/data/article?articleid=59878&ver=4
12/06/2024,39956,5,59943,2,391,,,2,/data/article?articleid=59943&ver=2
12/06/2024,39956,5,,,391,39955,6,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39955:5
